OBJECTID *,Shape *,RevDate,SourceAgency,DataSource,HztlAccuracy,GNIS_Name,GlobalID *,Shape_Length,Shape_Area,Lat,Long
12678,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{63C51038-92C8-4E4E-8373-205CD02AEE50},7930.6496,1802444.196,1138101.862,929797.7126
12679,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{079461D0-1DDF-4040-AC08-AC77F439A0B3},1437.533968,88800.7863,1138818.998,928206.3309
12680,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{81970D98-173E-4BC0-9DB0-BEA94B423DB9},4133.020397,344795.0037,1138795.347,997907.3875
12681,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{C4159F80-EC4B-4F4E-BD82-7A6F7500BF49},1132.91658,78831.96774,1139167.041,998330.3441
12682,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{D065582A-862D-4625-B1FA-361FF04EF04C},12227.8691,2311939.619,1138648.737,931888.357
12683,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{908F9D51-4F9A-4689-9CEA-264E5B20B59C},4108.547774,289679.9283,1138995.902,997216.4848
12684,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{C0544338-469F-452A-89E0-C37CE8197E00},980.692512,40821.07005,1139473.53,996341.013
12685,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{98211405-3B5F-439C-970C-45141C3E12EF},1803.604892,91086.1824,1139489.285,996726.1195
12686,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{C9CB4B2D-963A-4D34-B0DA-916CCB600155},2546.332676,352585.3747,1139360.307,926463.1416
12687,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{2839434C-B7A2-4259-B43E-DCEE57F37B65},1230.729631,44425.9407,1139728.288,995563.9146
12688,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{B4725C44-0AE3-4A14-993A-8E6F60A21F8C},3999.294319,701427.0679,1139322.277,927474.6874
12689,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{C046ECE0-25B2-4071-A4AE-31A79419E2EA},2153.007604,99902.89818,1139581.545,995889.1631
12690,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{E3CA256B-650F-40E9-A3CC-5EBAA98274E9},921.946651,25630.5196,1139849.824,996479.6058
12691,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{40CB122F-00FD-4259-BC70-5FBF1004F45D},697.42334,28357.02824,1140163.789,994863.3889
12692,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{FB707162-92F7-494F-B0E6-089B325E8184},935.936218,57768.00631,1140543.348,995106.9573
12693,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{2775F060-8BB6-4354-A115-DB45562EF728},18996.18337,3533392.626,1139529.621,1042823.368
12694,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{6BE75F7D-6000-47D1-8C93-B6B94462EA4B},4519.048606,822647.157,1140282.569,935323.1555
12695,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{4B8EA9BF-966D-4203-8AE5-4A3808E1056A},1625.21416,79992.35057,1140730.596,992323.1294
12696,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{DD91AA16-FA10-4A97-AF89-05A9520FBC2F},915.723361,26242.0782,1140774.905,992686.699
12697,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{5F2214A8-5422-489A-BC54-562384A44217},1287.624653,49699.99876,1140859.204,991761.0757
12698,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{D6996EBF-9D17-4451-9A01-DE8A9AD03B29},735.071275,38615.71916,1140921.035,967189.3219
12699,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{30826385-7B29-4547-9842-10044ED71300},4536.671283,649527.985,1140551.088,936549.9068
12700,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{2298CFD2-45A3-46FB-83B8-23C77C7099BF},539.741327,7859.01282,1141105.958,1043718.564
12701,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{675898F6-D091-4D9E-BD39-D4977A1F1288},813.67505,28039.08221,1141174.109,993661.4986
12702,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{CE3624CE-D67D-4C2C-9016-CA6C84D8A263},795.852381,36723.94347,1141155.559,966806.2989
12703,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{E3DB9265-45C7-4423-B079-05175A1D4820},1752.567872,205735.5053,1141095.806,1043387.474
12704,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{682B21BA-24D0-44E6-8884-9A7A9C2EA2D4},1984.502292,140335.402,1141030.315,1038579.783
12705,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{D357B40F-E3B1-46B6-BCBB-50D15D820929},3110.399485,202831.2833,1141220.469,992677.5781
12706,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{DEF0684D-798E-4FAA-A340-3B96A2C13F9C},2201.454435,163929.6811,1141387.8,992111.8507
12707,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{1E5F2E1D-745F-4B5A-919F-66AEE9ABD5CF},276.381697,3944.130934,1141700.53,937402.9253
12708,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{E8CB87CC-1626-4189-904D-449D9A457CA2},7580.104788,1878028.105,1140544.662,1034819.29
12709,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{C5367AB9-5CDE-4BD9-B918-3CACDDA85105},2238.296851,106750.9705,1141360.805,993174.7109
12710,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{7B5EF26A-0E69-4B2A-BCE6-683373304901},3616.952377,485121.3632,1141438.169,936704.7526
12711,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{771E7F59-2A3B-43C7-9C94-15BB33F18C1F},452.428945,5285.423008,1141780.299,936615.8701
12712,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{3AA2AB9A-99C2-4C22-B50A-723B5B690A03},901.385546,39183.60964,1141634.541,992477.9831
12713,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{CD67C2EA-E86A-4E39-9203-9811539DBE75},501.91834,15486.6238,1141760.221,936864.6466
12714,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{1FAAD981-1F79-4CF0-93ED-8EF87A005F04},2298.566788,59712.28706,1141683.08,978255.8939
12715,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{049A5003-8055-452A-9A4C-3CBF3FC2B85C},3333.299911,327547.5912,1141640.585,1042883.736
12716,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{4D3D4628-D0AE-453C-A766-EC83D7AB255F},3897.363819,356887.9164,1141837.594,1018437.422
12717,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{A4254D8E-4AD7-4B6C-8C5E-15BF99430A49},7847.503206,861653.9637,1141784.023,991455.7551
12718,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{CDBBA3C9-6387-4CAB-BE02-443951AE4B3F},2914.862286,355183.8359,1142263.373,1017438.624
12719,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{518416E6-7FCB-433C-BD2A-FEBB7A80BBE6},2542.877477,360978.5061,1142489.686,1018584.923
12720,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{D3A9873B-04AE-413D-9B05-CCDB9C04D0BF},997.313363,48245.57546,1142971.193,992972.3855
12721,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{B8D0B685-9410-4C20-94F8-89C39BB18FAD},5083.55453,733152.5621,1142578.7,978404.7864
12722,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{2A6C994D-1BA0-44D2-ACC7-B6198FBBD9F7},1457.303521,95585.93603,1143039.856,982446.5987
12723,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{3AB91347-9B11-4BFC-8E85-F0873870A384},821.848947,28487.88877,1143261.183,987065.6762
12724,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{197F1EAB-0FB2-43AD-873D-332CDC6B9BB4},959.052389,47805.4217,1143376.668,986814.2912
12725,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{546EACA6-E13F-44BB-B158-7E670E20FB09},1235.869435,80519.82917,1143502.229,990797.9308
12726,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{5C08D689-8BE6-4A8F-B56C-50E32802DB0B},1027.762265,38883.55015,1143476.134,986166.7441
12727,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{6C8C93C6-87B5-475B-93B1-61ECD42CD558},3135.805034,422890.3634,1143459.271,977651.7584
12728,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{5D065C8D-EE90-4A97-A0E1-A0065FB5CC4A},5492.460198,665338.8612,1143032.098,1025440.596
12729,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{FDEE97D5-75A0-4951-854B-219FCD28DD19},1438.701857,71243.43169,1143727.444,990592.2012
12730,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{41F03963-147F-45CC-82D5-981EEFF8C674},6729.098,1209283.347,1143024.376,1041059.56
12731,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{7106CC73-2342-4D91-9A77-B6D36654E946},2629.360342,226169.462,1143599.406,1025982.295
12732,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{614EF314-6811-4692-9C18-6C6E7922908C},2149.807383,281509.4667,1144079.782,1027715.541
12733,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{6624EC49-A31F-4874-8B80-AEE0A60717DF},738.550035,29420.40726,1144369.323,1028254.283
12734,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{3E9B4FA7-606B-437B-9796-87938B078F0E},1457.164044,77363.95398,1144519.331,1028636.857
12735,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{DCD0893C-1682-46FF-9059-2086F714238E},1740.542475,109798.9986,1144533.327,1029334.458
12736,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{5EEC561F-3E88-4F47-B8F6-771E516984AA},10579.61845,1152206.552,1144202.143,975483.2338
12737,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{CD445D5C-70BF-4EA6-B0BE-9DBA0074830C},1732.007038,152454.2569,1144809.461,1031106.068
12738,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{AB36F490-6A24-4418-A799-B5D8C604EC95},10214.61212,1869410.76,1144483.98,1025380.27
12739,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{898E750E-9BD4-4BC0-B172-3051F624F67B},1824.64652,106943.4752,1145066.399,1002348.045
12740,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{67AFC914-8301-41B4-B07D-6B546AAFDBC0},11330.53666,1844205.018,1144312.747,1016904.575
12741,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{8E730CCD-9214-4600-803C-24E8E9D2E326},6075.683625,1147621.9,1145190.613,1029775.944
12742,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{D8EBD684-3E04-466E-A219-CEFBEBE7FF0E},2237.235649,256477.366,1145697.991,1024456.478
12743,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{F9307296-D86B-4424-8658-C1BC9D4F204C},3759.688772,290507.3419,1145594.062,980566.3233
12744,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{ADFED525-D7BA-4422-866F-D0C7A17906BC},1127.157882,74037.03437,1145806.757,1002051.846
12745,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{2BE64DB8-5CA1-43F0-8E6E-79E42538E8C2},7829.829659,690434.2135,1145626.5,1003108.218
12746,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{C9D8E7B3-0B24-4EA1-95C3-ABE9A609E28B},1317.490585,72861.72212,1146051.949,1001557.348
12747,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{6918C44A-0294-40D8-957D-3CF6411EAF02},50610.53625,10880494.01,1143149.092,1037445.237
12748,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{E4DA2099-5B70-4555-A715-00A08C510627},3160.852085,384131.5917,1146560.983,1001749.786
12749,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{CA527B41-1AC0-4009-8131-36253D6AC509},796.823764,26503.03137,1146888.414,1000052.597
12750,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{8407D69C-A2BF-489E-910C-33FF74C878A2},3084.00986,239863.1753,1146819.744,998828.47
12751,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{40C3B7F5-25AA-4B35-9128-951EE4103640},519.910707,8767.514692,1147244.625,943500.2111
12752,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{98DFD09C-2348-4853-87E7-C27E6D3543C0},935.73725,42258.93592,1147216.438,1018036.448
12753,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{05C53EE6-6715-4283-9AB8-956C5144E084},8477.354649,903157.9837,1146584.857,1000636.5
12754,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{0EF198DC-BCF6-4A4E-BD72-00874EB78B69},12854.47435,1537089.45,1145948.851,974124.5468
12755,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{8FD3FA36-2A33-41CC-A2E3-EF1E28E4A4CD},5975.814746,569669.561,1147162.344,1016909.693
12756,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{82A54DA4-8078-4F86-BC17-631FED25BC83},310.960684,4432.469577,1147615.869,943110.2001
12757,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{0651B0CE-6395-4331-A816-86369F4ED98F},1289.992757,40907.02838,1147529.641,985438.5968
12758,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{A71DB915-3760-4114-B0D4-79DBAE270D51},1079.078804,46091.49817,1147678.732,981264.4243
12759,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{C1C3F35C-3165-427D-9420-4AF7F3896EA0},1824.415337,221107.6863,1147761.172,1000738.341
12760,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{5780A45D-A666-4F0B-8AF9-D58FB7AD454C},1909.119657,83761.58657,1147654.868,996129.7572
12761,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{343EDFC0-AD71-4361-89B8-7AB45F7D86A5},6748.30732,1046472.265,1147326.649,1015701.39
12762,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{B2900B7F-D4E2-4B59-B48F-F47D8CC1DD89},1919.072275,158793.6053,1148125.799,1018777.171
12763,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{89B104E7-A49D-46DB-87F8-649F6C3F7F37},1578.889962,93644.6292,1148307.894,992255.1075
12764,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{1096ADAF-A446-4D6F-A775-5DAEF701C5E3},643.930499,26293.91783,1148675.975,1000324.638
12765,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{70A3C4D0-B485-4C04-B267-9C41B8C53F3C},1403.733826,87700.27079,1148676.842,1009346.279
12766,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{38CA6E92-6EBE-4D96-AC34-47BA0AFF07CB},619.291573,25541.58977,1148988.196,1009154.259
12767,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{5EFB4DA5-4CE4-48F0-9398-3F88099005EB},790.000602,45397.87389,1149037.634,1007638.09
12768,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{5BFE5B84-4D9A-4E9B-BDEA-5D519348BE1E},12731.93473,2400608.615,1148080.143,999410.0069
12769,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{29763F6F-0894-462E-BD4B-F2D38B08C404},3188.081257,260914.952,1149037.963,998246.3264
12770,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{A404324B-D0F4-4A75-B87C-7720A9A36DFC},1775.269228,100891.2027,1149382.707,1008454.173
12771,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{C1F917BD-6E11-4602-8102-DB7F18D1CD83},4253.360728,707613.7701,1149199.772,972746.5817
12772,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{BA8B4D95-BB99-4CBB-9D5C-C4ED392126AD},2125.898407,103609.847,1149625.347,1010337.011
12773,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{D80F6652-A9FE-4153-AB08-B7711C5226AE},1271.106157,84357.36209,1149806.976,990715.969
12774,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{DF555576-105E-49EB-9AA4-E186CC520A98},4907.568193,395814.4681,1149481.137,1009390.37
12775,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{A08B1E04-E53C-47B5-BF76-3454E5F74BF4},19559.61368,3407081.722,1148126.074,991405.3557
12776,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{D40E411C-682C-4363-BFEE-2DA7513E9EEF},5961.053964,886134.3855,1149085.632,944489.3504
12777,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{2AA34C22-0738-4FE6-AF86-6E067E7F4B82},1610.397525,144785.6837,1149962.385,1005913.562
12778,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{0D7FD75A-EE1A-4F7D-89B8-90D897A1360D},1038.990624,20692.01273,1150123.774,944772.0746
12779,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{2B35CFCC-8292-4315-A066-72834B3404DE},2181.122818,190411.0657,1150067.76,1010725.313
12780,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{F5E91731-DCD0-43BC-967D-7CE693944DC1},122938.8279,48203688.26,1143480.688,986418.8516
12781,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{6C358446-EB89-49D7-9242-2C4010A46207},27339.82571,8170263.309,1148320.765,946636.3794
12782,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{D2800ED5-E1F7-4EBA-B30A-DDCBE768BEB9},2873.42427,269564.1838,1150333.907,1009847.059
12783,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{F2B4FA1C-F60D-4430-8F71-1D9BD31AA32C},4633.913591,948137.2159,1150043.2,972345.8484
12784,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{27FBC9C1-6899-4C73-8345-75AB9E0B55BE},147758.8073,64316948.37,1144628.111,956434.1144
12785,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{014C4582-40F4-447C-81B7-02993B723D22},2512.282292,185690.088,1150552.027,1028693.813
12786,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{855AD59F-49DD-46A0-8C6E-3A537B26BE9C},5245.142579,793371.4463,1150712.708,1027805.426
12787,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{7DEB9FED-C00B-4864-8B88-80BBDD5B9063},2140.292912,170745.8447,1151116.129,976251.1151
12788,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{4F61F56E-38D6-44FE-BECE-6158AB129E56},8322.192717,1901784.343,1150746.584,989076.804
12789,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{0096E165-98F3-4740-A112-57D3C9DE9E54},7387.151516,1063669.307,1151033.973,1029590.851
12790,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{B6AB13A4-A3AC-410B-B227-4E0AB4BA1F80},1360.954681,55895.76326,1151848.788,992775.2212
12791,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{E4CBD56F-FB3D-42AF-85CA-1C1D1119E7D4},4869.145568,579137.414,1151364.536,1005478.171
12792,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{0E524922-81D7-4A1F-8C85-738E1E066DE6},940.007974,32480.72756,1152363.794,991988.3629
12793,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{2FB2D221-7BD8-4A78-ADD3-B5F594CD6BA9},11337.91821,1408191.151,1151241.522,1006232.953
12794,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{1067A31E-38E1-4833-83BA-9BAE1390F08F},2258.688526,294532.7678,1152596.179,1015949.444
